player_id,rank,point,player_name,search_guild_key,guild_name,DR数量,梢,姬芽,慈,瑠璃乃,吟子,小铃,さやか,花帆,缀理
HSQ00QD7A,991,33850051880327,グラッド,DH6C5B7WF,蓮ノ空FC,3,10,10,10,10,10,10,10,10,10
6HB9UU73G,992,33843881564602,肉@みらぱ神,8R49BTWW6,蓮女お嬢様クラブ,6,10,10,10,10,10,9,10,10,9
1PO8KIG7E,993,33774747072967,なしこ,YCTM6RYDP,金沢おでん同好会,3,10,10,9,10,10,10,9,10,9
EIJ9NR6QJ,994,33742786704723,もんじゃくん,9W43TY3MB,兎小屋ｼﾏﾘｽ部,11,10,10,10,10,10,10,10,10,10
YJNYE60W0,995,33741431991404,ヨウ,W3YKKRWHG,ルリと愉快な一家,2,10,8,10,10,8,7,8,8,8
K26X1412V,996,33716317710539,エリオ,HPTHY23VR,蓮ノ空文芸部,2,10,10,10,10,10,10,10,10,10
EUCTO3HUZ,997,33716300232550,かわたろう,0UT59MJ8U,かほすこ同好会,10,10,10,10,10,10,10,10,10,10
0N6HXDW65,998,33673847200649,masao,CX967RTGY,おんゆあさーくる,0,9,9,9,9,9,8,8,9,8
NDF10E002,999,33672105235006,ゆかり,Y6JNPC60C,綴理メイト,12,10,10,9,10,10,10,9,10,8
AHR32783X,1000,33651707227820,とろろ蕎麦,5KK3DFY18,MUGEN∞,0,10,10,10,10,10,10,10,10,10
EK0XXP482,1001,33650461167960,きり〜こ,JE7V5MM31,蓮ノ沼に沈んだ泥,3,10,10,10,10,10,10,10,10,10
A4VCUZCDY,1002,33642391695545,しずくま,PDMPF3VVV,r/LL,6,9,9,10,9,10,9,8,10,9
MGF090R00,1003,33559287691451,りんご。,11XTEEEJT,リンクラ料理部,0,10,10,10,10,10,10,10,10,10
5QD5HXI0Z,1004,33552747522780,ソニック,FTY0R8KPH,泥の皆様,4,9,10,10,9,9,8,9,9,8
BSZL9G19F,1005,33542968454055,よっしい,DHBGK1398,となりにこな,3,10,10,10,10,10,9,7,10,8
59FIWWE5F,1006,33488439959330,せーの,RHU8M5VUL,幼馴染同好会,7,10,10,10,10,10,9,6,8,10
1CWT30PGP,1007,33480176708874,花宮家の執事,MTBP3B4GM,ふらわーすきすき,0,10,10,10,10,10,10,10,10,10
5VVA4XN4T,1008,33468363578527,ゆうか,2NY9H8BR9,乙宗紅茶館,6,10,10,10,10,10,8,6,8,6
7BDWE6NJD,1009,33428673761529,ふかちん,M6UPWJ6DU,蓮結ぶ虹と星の音,0,8,8,10,9,7,7,7,8,8
HC9P8IT0V,1010,33398000551040,やまねこ,D1YHB0B1A,BWO,2,10,10,10,10,10,10,10,10,10
M2YAWFRX9,1011,33390167953522,Syn,11XTEEEJT,リンクラ料理部,11,10,10,10,10,10,10,10,10,10
GXADUIMKY,1012,33360121783235,みず,G59NGM0XA,シュリーレン,0,10,10,10,10,10,9,10,10,9
3TMJPAKPH,1013,33344845968480,saklas,ABALH0AL3,楽園計画,2,10,10,10,10,10,10,10,10,10
S14ZTUCRG,1014,33319369590315,ZEROICHI,BT3GEWM5L,ささやか村の集い,1,10,10,10,10,10,10,10,10,10
THBUY3K26,1015,33313604393379,まるく,3AD3RR3XV,のんちゅけ同好会,0,10,10,10,10,10,10,10,10,10
F6CMMX4TW,1016,33294552677623,ふも,L15B25270,蓮女マネージャー,0,9,10,10,10,9,7,7,8,9
MOFJQHVV8,1017,33292770087252,ユキ,9GDHWXGVG,ルリと花咲く毎日,10,9,10,10,10,10,8,8,10,8
V8CGJMNB5,1018,33291763015667,zzz,J800VVPTN,Aqours,0,8,8,9,8,7,8,5,8,5
XY15TEL69,1019,33278263230577,_ﾏ,GW4CH70HK,TKG同好会,4,9,7,6,5,8,5,5,8,5
DKCU5911H,1020,33269394017531,あんこ,YCTM6RYDP,金沢おでん同好会,4,10,10,10,10,10,7,7,10,8
WX7T108Y8,1021,33264546676835,Mikan,18YYNRFGA,LotusSky,3,9,10,10,10,10,9,9,10,10
AY3WK79BW,1022,33223540348490,Aegis,YFADYJVW4,FPS好きクラブ,7,10,10,10,10,10,10,10,10,10
OUEUK5ABE,1023,33208210898307,ユキ,PLBBEX019,視聴覚室目指し隊,5,10,10,10,10,10,9,9,10,9
67IVLJVB0,1024,33205960874289,ねこるて,CX967RTGY,おんゆあさーくる,14,10,10,10,10,10,10,10,10,10
I962LF0QO,1025,33205209928352,TOMO,59AK7LJ7A,とりあえず,3,10,10,10,10,10,10,10,10,9
GGSXCRXWS,1026,33183637693290,Yotamamo,4FR887RVF,わたし魚,0,10,10,10,10,10,10,10,10,10
E0H7KX5F4,1027,33142033184890,ひこ,HBUK6F7CC,乙宗梢なりきり部,2,10,10,10,10,10,10,10,10,10
A7AWUK1ET,1028,33119501717226,かがみん,06DCWC1RE,とりあえず参戦用,9,10,10,10,9,10,9,10,10,9
VEGTK31O1,1029,33083868777316,ことふぶき,W3YKKRWHG,ルリと愉快な一家,2,10,10,10,10,10,10,10,10,10
KUBMB2477,1030,33062902182421,きゃむ,0UT59MJ8U,かほすこ同好会,2,9,9,10,10,10,8,9,9,8
F1OJJRMRE,1031,33023119521394,ほわぁ,WX1DYC9Y1,ラナンキュラス,2,7,10,8,7,10,7,8,8,7
U6BM3PMS3,1032,33015888969774,AiLeaf,V6DV6KETG,梢好き好きクラブ,7,8,9,9,9,9,6,6,9,6
HB7JNHJN3,1033,32954241051016,わぶとら,976BY5JWK,ハルカカナタ,4,10,10,10,10,10,7,8,10,7
QOE50Z9JA,1034,32945965728727,フェス,49AMYCXCD,ルドベキア,10,10,10,10,10,10,10,10,10,10
YUI8OT8S0,1035,32928097596840,つっつー,YE7CX8RNP,能京カバディ部,7,10,10,10,10,10,10,10,10,10
DCFJDK8L7,1036,32915076531179,ぺんぺん,1BME38BCD,さすさやクラブ,0,10,10,10,10,10,10,10,10,9
BVM8BKKVK,1037,32859768179623,伊吹,GVY1F8C9D,花咲くラブライ部,0,9,9,10,9,9,6,8,9,7
FNZSMW980,1038,32859662587219,snow,RFYKY8DCD,LA.LA.LA,8,10,10,10,10,10,10,10,10,10
0NNB11D72,1039,32857330017085,リック,W3YKKRWHG,ルリと愉快な一家,6,10,10,10,10,10,10,10,10,10
G9H0HMGHX,1040,32849966223856,ヒマラヤン,A3X92L6YU,お試し用サークル,1,10,10,10,10,10,10,10,10,10
1657AA27B,1041,32796156337274,ミロ,R1RM3X0WV,後方腕組みオタク,0,10,10,10,10,10,10,10,10,10
Y9YN0J7LU,1042,32768187534272,Rafa天使,7XH3K4GBT,LLP,0,10,8,10,8,8,10,8,8,8
WM0BNWMWN,1043,32703883064765,浅葱,KW0RM1LEP,はすっこくらぶ,7,10,10,10,10,10,10,10,10,10
PFLJMTJPB,1044,32692950887896,カリウム,RXXUPMWB9,待機室跡地観測所,3,10,10,10,10,10,10,10,10,10
02M9C85BG,1045,32685491377371,たいやし,PBRDPWEY1,村村会,0,10,9,10,10,9,8,10,10,8
BB9YZQI9Y,1046,32663886376862,どんでん,RWARTHA1M,乙宗梢大好き部,6,10,10,10,10,10,10,10,10,10
4GFTHESOY,1047,32645250836202,あた,JTX1G19BP,さやかほ癒し会,5,10,10,10,9,10,10,8,10,8
Y7B41F69N,1048,32638626151299,秋,NC2YT2V28,蓮之愛同予者何人,12,7,9,9,8,9,7,6,7,7
0K698VPKP,1049,32636573930570,ショウ,L15B25270,蓮女マネージャー,2,10,10,10,10,10,10,10,10,10
CJC6QJ6HK,1050,32634735358602,くあんた,9UKKACGDU,蓮っ子CLUB,7,9,8,9,9,10,8,8,10,8
4T25D1T60,1051,32602076628236,S,WTJV514G9,蓮ノ空のお弁当屋,0,10,7,9,9,10,7,7,10,7
BZQC2ZBFE,1052,32594549537856,星桜,CV62FGL1U,花咲かせ隊,10,10,10,10,10,10,10,10,10,9
R6JKEPV5V,1053,32585644160983,书中陌生人,6MWHCNJE8,蓮之空小賣部,2,10,7,8,8,7,7,6,10,6
5ZIQL7UXB,1054,32577053827611,瑠璃柴,YD2XWWFA4,蓮好き好きクラブ,4,10,10,10,10,10,10,10,10,10
EKG1U84WF,1055,32570662709552,うーちゃん,EPWMMAXNY,蓮ちゃん初心者,4,10,10,10,10,10,10,10,10,10
5UXGXY62Z,1056,32570022509887,けいの,VP0K6KF0K,蓮ノ空大好き!!,3,10,10,10,10,10,9,9,10,8
4MRCJO6P2,1057,32567497783920,スパボ,D5A2EEG7F,わたくしは大丈部,6,9,10,10,10,10,10,9,10,9
6HX9NM2GR,1058,32565939260010,藍月 海月,KC3AC34GV,変なサークル,1,10,10,10,10,10,10,10,10,10
ARB6FHC6U,1059,32558108917767,なべし,79C17CHA2,蓮ノ空出張部,12,10,10,10,10,10,10,10,10,10
744UAYYDJ,1060,32552872724943,…,TDVTNN329,なに,11,8,9,10,8,10,10,8,9,8
8A100XK6M,1061,32515809337493,4kys180,3F0M4HXJE,蓮ノ空まったり部,1,10,10,9,7,10,10,7,10,10
YLQKVDHGG,1062,32491600663880,皆月,R181MKNX1,みらくらは人生！,6,10,10,10,10,10,10,10,10,10
0STI22GS3,1063,32463926823237,マウスル,RWARTHA1M,乙宗梢大好き部,13,10,10,10,10,10,10,10,10,10
5AN9D1M3G,1064,32460271848826,カジ,N1JM7M3YC,丘側,6,10,10,10,10,10,10,10,10,10
NK2PP70S4,1065,32457543999816,イーグルス,PDMPF3VVV,r/LL,4,8,8,9,9,9,7,7,10,7
D22044U1E,1066,32427486497005,ハピめぐ〜,L3NN1RWMY,アポロベイ海賊団,2,8,10,7,7,8,9,7,10,6
H0OFNLP44,1067,32413947605153,ななつき,L15B25270,蓮女マネージャー,2,9,10,10,10,9,9,9,9,8
H04C1J119,1068,32389964890353,ねざーる,N8L41JAA7,無言 ノルマなし,8,10,10,10,10,10,9,9,10,9
VMKV4GULN,1069,32354729459739,SGWA,DH6C5B7WF,蓮ノ空FC,11,10,10,10,10,10,10,10,10,10
GDEW209B6,1070,32333740990181,さくら,W3YKKRWHG,ルリと愉快な一家,0,10,10,10,10,10,10,10,10,10
L76GX8WR4,1071,32332593374387,SIU,EYN9H9N16,蓮星学園,10,10,10,10,10,10,10,10,10,10
1G1EW9CHP,1072,32322509812846,ku-ka-,L15B25270,蓮女マネージャー,0,7,8,9,8,8,6,6,6,6
TXF18138W,1073,32317315530878,かがやき505号,HBD61R6WC,梢先輩すきすき部,7,10,10,10,10,10,10,9,10,9
ZIDHS2OWB,1074,32314657431392,花宮ニルヴァーナ,D5A2EEG7F,わたくしは大丈部,6,8,8,8,8,8,7,8,8,9
1NV2G699W,1075,32313252971291,夢魅,AND13836G,乙宗梢親衛隊,0,10,10,10,9,10,8,6,7,10
48JBXD6ME,1076,32312933970801,TIK,1BME38BCD,さすさやクラブ,2,9,8,9,9,8,7,7,7,6
67TTDUZ9V,1077,32310806297104,たかな,V26546K3D,乙宗気合筋肉,8,10,10,10,10,10,9,9,10,9
11TQO6YTT,1078,32305397492166,ごはん派,PMKB2XTJD,ごはん派！！！,6,8,10,9,9,9,10,6,8,7
NNEXSX7P9,1079,32288895074954,楓,V4A5MP41E,徒町チャレンジ！,13,10,10,10,9,10,9,8,10,8
ZA2F8HP15,1080,32236395082956,Zi9ma,T40RLPJ4A,スリブ好き好き,0,9,10,10,10,10,8,8,9,8
W23S0ECDZ,1081,32214852270806,もりっく,2DYYAPFVN,蓮っ子村,4,10,10,10,10,10,10,10,10,10
38UURDB7I,1082,32211148011145,♡中村果蓮♡,FK5MUK0ET,くる♡すきクラブ,7,10,10,10,10,10,10,9,10,9
7UMK0KGXV,1083,32207072195605,デモ,05KN1RR3U,さやかほ花卉園,2,10,5,7,10,8,6,10,10,5
6PF7RFY9G,1084,32194466737219,powetcho,RNJ306W6N,日曜日よりの使者,0,8,10,8,8,9,6,7,7,6
0BHUF5HP4,1085,32127397265420,とやたい,FC8NBAJBT,ラー麺二郎金沢店,0,9,10,10,10,9,7,7,9,7
LG4WRR8XI,1086,32122870474031,ともてんてー,FG5VFFNRK,蓮ノ空おじさん,4,10,10,10,10,10,10,10,10,10
GYOTXMQBW,1087,32097671045106,榊,2JVBK752G,卍愛蓮説卍,3,9,10,10,10,10,8,8,9,8
PBG9WP057,1088,32085107705255,オトツ,UCWKRB3WR,菅沼千紗が大好き,3,10,10,10,9,10,7,7,10,5
5EM9A70TY,1089,32080099933036,ダーヤマ,V4A5MP41E,徒町チャレンジ！,4,7,10,10,7,7,7,10,10,8
K2JMAM878,1090,32068590237403,ALSE,NC2YT2V28,蓮之愛同予者何人,12,10,10,10,10,10,10,10,10,10
H28HW286V,1091,31998051354493,みょん,JTX1G19BP,さやかほ癒し会,4,10,10,10,10,10,10,10,10,10
34J8GIUXF,1092,31995608090128,ロールパン,DH6C5B7WF,蓮ノ空FC,2,9,10,10,10,9,8,8,9,8
E58TCOAQF,1093,31987063808090,乙宗さやか,HBUK6F7CC,乙宗梢なりきり部,13,10,10,10,10,10,10,10,10,10
AE58P2AJJ,1094,31963465738962,まったりんまる,CTW8DKV5P,まったり,9,8,6,8,7,9,6,7,9,6
MJJY4BC6F,1095,31930692013367,わっほい,XGR5U534F,初奈の泣きぼくろ,4,8,10,10,9,9,8,6,8,7
Y3H9THE4J,1096,31909799751278,すくなめ,N0EXH1CM1,ぱちぱち徒町,0,10,10,10,10,10,10,10,10,10
YUSY1HVSS,1097,31896200446939,月ノ瀬,11XTEEEJT,リンクラ料理部,14,10,10,10,10,10,10,10,10,10
KY1XNTX2L,1098,31864666192577,ローキュー,VLY5JDKCV,新規なのだけれど,4,10,10,10,10,10,10,10,10,10
LVOYGDF8A,1099,31863375884068,norano,RWARTHA1M,乙宗梢大好き部,6,10,10,10,10,10,10,10,10,10
TN34E21UR,1100,31829842173488,&,HBK6KCRPP,無言でおけ,2,10,10,10,10,10,10,10,10,10
8Q9YTKSM2,1101,31821268881546,るる,4RY75CKM4,LLすこ部　メ募,5,10,10,10,10,10,10,10,10,10
H6A6TH1UD,1102,31801148039734,ハイパーおすし,D7H8MN2U4,LLD,9,10,10,10,10,10,10,10,10,10
8LE4FHM3X,1103,31733630642663,neon,W6JWRJGJH,ハロめぐ同盟,2,10,9,10,10,10,9,4,10,2
4VC078U6J,1104,31710355275418,バサバサ,6045Y2RW7,ポチっと！蓮ノ空,2,9,10,10,10,10,10,10,7,5
VP8ALT1CU,1105,31706449498304,どら,GXR6C85BT,花帆ちゃん親衛隊,6,10,10,10,10,10,10,10,10,10
TBWFHHE1Q,1106,31696426547329,karapo,7U20138DB,LGP,8,10,10,10,10,10,9,10,10,10
E654ER5U0,1107,31673173821801,Rinka.,79C17CHA2,蓮ノ空出張部,2,6,7,8,8,7,7,7,8,6
04ZEIPGS0,1108,31671693712792,泥,NMT63RUDV,泥村,4,10,10,10,10,10,10,10,10,10
UVGPMPJXJ,1109,31669846988204,Fuu,Y2HV0YEF7,蓮ノ空を応援し隊,5,8,10,9,8,8,8,8,10,8
G94P2P1DG,1110,31630962128903,水曜日のさばかん,VXF8P7NDC,どんぐり。,5,9,10,10,10,10,9,9,9,9
EWJNDLVTH,1111,31630149340227,豆苗,RNJ306W6N,日曜日よりの使者,0,7,8,10,9,7,7,6,8,6
19KYGA4WX,1112,31548807778942,すがピ難民,25PMPEMG7,星见制作,5,10,10,10,10,10,10,10,10,10
B9P5BJ9BE,1113,31532767377548,ペトラ,2NY9H8BR9,乙宗紅茶館,3,8,7,7,7,8,6,6,8,6
ULXJ0U2HV,1114,31531413247700,きりはろりーた,GVY1F8C9D,花咲くラブライ部,5,10,10,9,10,10,8,9,10,7
EXMPE8C3N,1115,31469874083438,しの,07JW71HWG,良いチケで観よう,7,9,10,10,10,9,8,7,9,7
CKD6D1JNL,1116,31441535768025,RELaina,919XF8V2V,蓮之空大三腳,3,7,10,9,9,8,7,7,8,7
0WCO17NRD,1117,31429829599010,よっちゃんタコ,7U20138DB,LGP,3,7,9,9,9,9,6,6,8,5
DLEAUCSDC,1118,31424307714159,ゆふ,X34LWGL6R,サークル2,5,10,10,10,10,10,10,8,9,8
UPB9XUXDU,1119,31366865633930,サム,79C17CHA2,蓮ノ空出張部,0,10,10,10,10,10,10,10,10,10
MNYE73P47,1120,31349013052443,どん,95TAREFPT,ご自由にどうぞ,0,8,10,10,10,9,9,9,9,8
UDKA7K659,1121,31348508431989,バチバチカチ町,AGJ215YND,蓮の空中國分校,2,8,7,7,9,7,6,4,7,5
4ME4T0F13,1122,31323518736939,クロウ,L3NN1RWMY,アポロベイ海賊団,0,10,10,10,10,10,10,10,10,10
F2KGTW1YD,1123,31317086953392,片岡,V4A5MP41E,徒町チャレンジ！,0,10,10,10,10,10,10,10,10,10
FD3HAUFJG,1124,31301472131730,まるはち,9GDHWXGVG,ルリと花咲く毎日,7,10,10,10,10,9,9,8,8,8
MY2KK91G9,1125,31286104640846,スタートレック,07JW71HWG,良いチケで観よう,0,9,6,8,10,6,7,6,8,7
15A74DY7Z,1126,31285998336370,BAROQUE,0CBM28JP6,ほうき星,3,10,10,10,10,10,10,10,10,10
Z01UF5760,1127,31283037730404,はこ,X34LWGL6R,サークル2,4,8,10,10,9,9,6,6,8,6
KPXR99NRL,1128,31277888758763,早寝早起きマン,79C17CHA2,蓮ノ空出張部,0,6,8,9,8,8,5,7,8,7
LEEU9JZFJ,1129,31250208051426,こずかほ結婚式♡,49AMYCXCD,ルドベキア,12,10,10,10,10,10,10,10,10,10
KHR1E1TUB,1130,31248257938183,こう,8JMW9G2XW,僕らのリンクラ！,7,10,10,10,10,10,9,9,10,8
EHT22K9PX,1131,31217227342909,やまもと。,0TKFF5EG3,サークル名募集中,4,10,9,10,9,10,8,8,10,8
ULQT70PVL,1132,31204732088588,さーきっと,KT4C59NXG,めぐ島,2,10,10,10,10,10,10,10,10,10
2VXKJLFAK,1133,31201862328214,浪速の轟砲,AG9PKMMC3,ぱかぱか同好会,13,10,10,10,10,10,10,10,10,10
PTYM2DQMT,1134,31198529892956,NOP,V26546K3D,乙宗気合筋肉,1,10,10,10,10,10,10,10,10,10
VK5FCXKLC,1135,31193893071115,ぐっちー,MTBP3B4GM,ふらわーすきすき,0,10,9,10,8,10,6,6,9,6
P88JUMG9H,1136,31160678915740,そめ,F56XEUUBE,みらくら自習室,2,10,10,10,10,10,10,10,10,10
BQUUCGODZ,1137,31074201150673,YUKI.N,UVN7G4X3A,闇のルビィ団,3,10,10,9,9,10,10,9,10,9
G9DKGLIVY,1138,31043903670942,夢を駆けるネコ,JDAG79TG7,百合ノ空観察部,3,10,10,10,10,10,10,10,10,10
H3Z6CCL18,1139,31043154770511,リスグラシュー,NMT63RUDV,泥村,3,10,10,10,10,10,10,10,10,10
P6OYR4PGF,1140,31028229440046,フナッチ,WN5B7VKPU,きんぴられんこん,4,10,10,10,10,10,10,10,10,10
MC5OZXTQF,1141,31019181555194,しぐつき,9GDHWXGVG,ルリと花咲く毎日,6,8,9,10,9,9,8,6,10,7
P4KGS0JI8,1142,31015213223879,けーる,CM5THHYHB,「」ノ空だけれど,8,10,10,10,10,10,10,10,10,10
80XJM10F0,1143,31013671305746,うらピ,HBM31HMUY,YUKIZURI,0,8,8,8,9,8,8,5,8,6
459PSW19L,1144,31013381804266,おり,998H940YN,お嬢様筋トレ部,13,10,10,10,10,10,10,10,10,10
L55NL4MZ5,1145,30995066135197,たけのこ,BCJRMHE75,梢すきすきクラブ,7,10,10,10,10,10,10,10,10,10
E6CBD7M9B,1146,30957327507711,ﾜｶﾞｼ,FC8NBAJBT,ラー麺二郎金沢店,4,8,9,8,9,9,10,8,8,7
YS9DZKQ9V,1147,30925103060381,アザラシ,BKUHCT7WF,蓮女お嬢様部,10,8,9,9,9,8,6,7,9,6
LLJGE3G2V,1148,30863734341473,わおん,N0EXH1CM1,ぱちぱち徒町,2,10,10,10,10,10,10,10,10,10
P3TRVJFCB,1149,30850432560905,まーる,V4A5MP41E,徒町チャレンジ！,2,10,10,10,10,10,10,10,10,10
FY3NQU6M7,1150,30833780071445,やきプリンのプロ,0UT59MJ8U,かほすこ同好会,9,10,10,10,10,10,10,10,10,10
MQRSEEF24,1151,30831005265389,なめたけ,N1DJVPGP8,いつでも咲けるよ,4,9,10,10,10,10,10,9,10,8
X2ISOX2W3,1152,30830576315512,LumiA,HBUK6F7CC,乙宗梢なりきり部,3,10,10,10,10,10,6,7,10,6
966KRJZVB,1153,30818515746376,きょん,MVMP6NNXD,空き時間らくがき,7,9,10,10,9,10,7,6,6,6
2PMW238FR,1154,30789608312220,やまだ,R1RM3X0WV,後方腕組みオタク,0,10,10,10,10,10,10,10,10,10
P6JJP8MJW,1155,30776725074621,カニベロス,V26546K3D,乙宗気合筋肉,7,10,10,10,10,10,10,10,10,10
3QI1XP4JG,1156,30770461843118,クマタロー,X7C21B7H7,泥,7,10,10,10,10,10,10,10,10,10
0JKY3BXTW,1157,30752972110506,gg,R1RM3X0WV,後方腕組みオタク,4,8,10,10,8,8,7,6,7,6
JWXNPLH2D,1158,30741851496566,かすてら,49AMYCXCD,ルドベキア,1,10,10,10,10,10,10,10,10,10
RM8XVIS1J,1159,30740115699987,ローレンス,KW0RM1LEP,はすっこくらぶ,12,10,10,10,10,10,10,10,10,10
1E54GG5CG,1160,30705928724473,冷凍おでん,KT4C59NXG,めぐ島,3,10,10,10,10,10,8,7,9,7
X89P9MXL4,1161,30704107268862,かき氷,FG5VFFNRK,蓮ノ空おじさん,6,7,8,8,7,7,8,6,7,6
MYP7JNW3B,1162,30648690448057,ほうじ茶,PBRDPWEY1,村村会,2,10,10,10,10,10,10,10,10,10
792K5TKXF,1163,30613797916250,TMY「,NMT63RUDV,泥村,4,10,10,10,10,10,10,10,10,10
4UYETBB6Y,1164,30590266401663,まほにゃん,L15B25270,蓮女マネージャー,1,6,10,7,8,9,6,5,7,6
AMWA5QPIS,1165,30527888405683,かみきれ,W26TRPM1R,めぐ党藤島派,4,10,10,10,10,10,10,10,10,10
3DV369HW4,1166,30503976627659,はとたらう,DH6C5B7WF,蓮ノ空FC,0,10,10,10,10,10,10,10,10,10
13E9H27AA,1167,30503166546373,ぐらはむ,4KRBU0KFF,ノーチャン会,0,10,8,9,9,10,7,7,10,7
13YGODEM1,1168,30460854900611,蓮根,6045Y2RW7,ポチっと！蓮ノ空,1,9,9,9,8,10,8,8,9,8
K3GXPTAVU,1169,30416162986604,ねく,GN9EEL045,きらくに,3,10,10,8,8,10,7,7,9,7
L39ED33GF,1170,30413670270013,ナレク,V5WNV1A43,異次元ビリーバー,4,10,10,10,9,10,9,10,10,9
YXT22ACK2,1171,30413150210666,honokaho,M8FM7P139,蓮ノ空ひとり旅部,12,10,10,10,10,10,10,10,10,10
M1WTT4WGN,1172,30385787946145,いぬ,W26TRPM1R,めぐ党藤島派,4,9,9,10,9,10,8,7,8,7
24TRM7P92,1173,30375541287776,たぴうむ,0UT59MJ8U,かほすこ同好会,5,7,10,10,10,10,7,7,8,7
NOBSSQRBX,1174,30301131462540,パタポン,1BME38BCD,さすさやクラブ,9,10,10,10,10,10,10,10,10,10
3DK4BALBB,1175,30249443895436,inoi,J7N4W6Y1K,こずミックラブ♡,1,10,10,10,10,10,10,10,10,10
V3T5AISVN,1176,30221608131092,ttrrr,L28X4MDJN,アフター観たいぞ,3,8,9,9,9,9,7,7,8,7
ODH48D0DK,1177,30218717068459,しま,YCTM6RYDP,金沢おでん同好会,10,10,10,10,10,10,10,10,10,10
PCWYG7PXA,1178,30212060275487,たぴおか,GMEF2K8DL,花咲く泥も好き²,4,10,10,10,10,10,8,9,10,8
TX9MKAUDA,1179,30203515406960,ブランドン,CX967RTGY,おんゆあさーくる,0,9,10,10,10,9,8,8,9,9
72K862Y7M,1180,30192827966269,ザ・松田,V6DV6KETG,梢好き好きクラブ,12,10,10,10,10,10,10,10,10,9
AGAG7AJE9,1181,30175322576466,ルーク,YCTM6RYDP,金沢おでん同好会,7,10,10,10,10,10,8,9,10,8
5RR480B4E,1182,30170404219509,らび,D5A2EEG7F,わたくしは大丈部,3,8,10,9,9,10,8,7,9,7
12B0F5BMB,1183,30125866944909,おにぎり,KW0RM1LEP,はすっこくらぶ,2,10,10,10,10,10,10,10,10,10
OFPJVD3T8,1184,30112166701582,ともぞ,9GDHWXGVG,ルリと花咲く毎日,4,10,10,10,10,9,10,10,9,9
E9LVB2F95,1185,30105120757466,せみすぺ,DFXN9DB2H,どんぐり共和国,6,10,10,10,10,9,10,8,9,10
UR13L7CL8,1186,30094846403604,いっけん,YCTM6RYDP,金沢おでん同好会,2,10,10,10,10,10,10,10,10,10
P3KUFWHUX,1187,30065343880759,にくがり,KT4C59NXG,めぐ島,10,10,10,10,10,10,10,10,10,10
ZGOA5WHV4,1188,30062516598737,おってぃ,D7H8MN2U4,LLD,3,10,10,10,10,10,10,10,10,10
1U1EVHMOB,1189,30032733839626,銀河,RWARTHA1M,乙宗梢大好き部,4,10,10,10,10,10,9,7,10,9
FB9R8J4XY,1190,30031571207465,あみたん,Y2R7E79U3,カワウソ同好会,12,10,10,10,10,10,10,10,10,10
0W5L2RJA3,1191,30029211327119,ゆりしす,WN5B7VKPU,きんぴられんこん,4,10,10,10,10,10,10,10,10,10
6HHFM7N28,1192,30023069807674,はなぶさ,0TKFF5EG3,サークル名募集中,2,9,9,10,10,9,8,8,10,8
YLGV922B9,1193,30007451620780,ラビ,79C17CHA2,蓮ノ空出張部,3,10,10,10,10,10,10,10,10,10
5LTYV6RWU,1194,29993395945339,みあ,GXR6C85BT,花帆ちゃん親衛隊,11,9,10,10,9,9,8,8,10,7
QAAUC6JHM,1195,29964765596073,ひまわり（春）,72J5PWU5K,ライグラ待機室,6,10,10,10,10,10,10,10,10,10
8EYJFF4YV,1196,29959480407040,えんがわ,865UE9UC6,蓮ノ空うどん部,1,10,10,10,10,10,10,10,10,10
8WCEGSZAE,1197,29920647876393,まと,7R8NKPAB1,花帆推し倶楽部,0,8,9,9,9,8,7,6,8,5
ZMWRR14YQ,1198,29867247456772,ぜんこう,79C17CHA2,蓮ノ空出張部,7,10,10,10,10,10,10,10,10,10
VYLOH1FQ3,1199,29803167967597,YUUKI☆,WN5B7VKPU,きんぴられんこん,7,9,10,10,10,10,9,9,9,7
451XUX1KK,1200,29802949428091,！,2MLF6F0C7,ガムート,6,10,10,10,10,10,9,9,10,9
WVH54HTQH,1201,29789831255704,GSW,E76N52LMW,イベントのみ,5,10,9,10,10,10,9,10,10,10
YEZNKQ1J7,1202,29732737483344,トラン,YK0X6N2HN,無言OK出入自由,7,10,10,10,10,10,10,10,10,10
UYKD45WLK,1203,29670651097611,はみ,D1YHB0B1A,BWO,1,9,9,9,9,10,10,9,10,9
W0JH3ZDZZ,1204,29660157530989,春風,0UT59MJ8U,かほすこ同好会,7,10,10,10,10,10,10,10,10,10
PH2NH2JMT,1205,29659053454577,タヒ,V26546K3D,乙宗気合筋肉,2,10,10,10,10,10,10,10,10,10
CZBSB05JT,1206,29658322832955,変☆態☆紳☆士,FMKP92LRL,目が霞む人達,15,10,10,10,10,10,10,10,10,10
WJRVK47PY,1207,29643373759392,たいし,2ULM366U6,毎日がエブリデイ,6,8,9,10,10,9,8,7,10,10
P475PMG41,1208,29631098975429,よねみ,JDAG79TG7,百合ノ空観察部,0,10,10,10,10,10,10,10,10,10
8062HTG1X,1209,29607648099867,デパチカ,GKR9TEBYC,毎日がホリデイ♪,5,10,10,10,10,10,10,10,10,10
G3M4FWD27,1210,29602205389959,ふぁる,V26546K3D,乙宗気合筋肉,0,10,9,8,9,9,7,7,8,6
2JEPGGIMS,1211,29594584339247,さちうさま,YCTM6RYDP,金沢おでん同好会,2,9,10,10,10,9,8,7,10,7
B2XNVVE45,1212,29582930031575,North,7U20138DB,LGP,1,8,10,10,10,8,7,7,9,9
