player_id,rank,point,player_name,search_guild_key,guild_name,DR数量,瑠璃乃,吟子,姬芽,慈,缀理,梢,さやか,花帆,小铃
AADHJTAH6,992,217916042608338,ハッピー至上主義,0UT59MJ8U,かほすこ同好会,0,8,8,9,10,8,9,8,9,8
THPSZE8AV,993,217624283350858,えんぬ,6XX7GBM0K,ぷちぐる同好会,1,9,9,10,9,8,8,8,8,8
CZBSB05JT,994,217601811314756,変☆態☆紳☆士,FMKP92LRL,目が霞む人達,15,10,10,10,10,10,10,10,10,10
2M1TVMF7V,995,217591859626329,にゃんぷれ,K8C99H42D,ルリと喜ド！愛楽,0,9,10,10,10,9,10,9,10,9
XH9G72MU9,996,217276038652002,機械3号･~･,KBJ2P8T0Y,人見知りの集い,2,10,10,10,10,10,10,10,10,10
SE59OH0DG,997,217143470549072,スプリング,X7C21B7H7,泥,7,10,10,10,10,10,10,10,10,10
YUI8OT8S0,998,217094705368467,つっつー,YE7CX8RNP,能京カバディ部,7,10,10,10,10,10,10,10,10,10
RZ2VFDOTK,999,216991640098506,安心,8R49BTWW6,蓮女お嬢様クラブ,10,10,10,10,10,10,10,10,10,10
2PMW238FR,1000,216979584180693,やまだ,R1RM3X0WV,後方腕組みオタク,0,10,10,10,10,10,10,10,10,10
XBQTPQ3K0,1001,216229811789282,とみー,W3YKKRWHG,ルリと愉快な一家,3,10,10,10,10,8,9,8,9,8
R1BAYQ0AB,1002,215932170391149,masacazu,K4TAHF9YA,はすっこ準備室,6,10,10,10,10,8,10,9,10,7
5LTYV6RWU,1003,215829456611676,みあ,GXR6C85BT,花帆ちゃん親衛隊,11,9,9,10,10,7,9,8,10,8
2JEPGGIMS,1004,215782159614552,さちうさま,YCTM6RYDP,金沢おでん同好会,2,10,9,10,10,7,9,8,10,8
1BNGCP38U,1005,215635058425154,kino,W26TRPM1R,めぐ党藤島派,3,10,10,10,10,10,10,10,10,10
AWH20IHAB,1006,215620243904818,明見鳥,1DU9LCND7,蓮ノ空すこやか部,9,10,10,10,10,10,10,10,10,10
RAAGABHLD,1007,215591479351042,すわっぷ,BCJRMHE75,梢すきすきクラブ,7,10,10,10,10,10,10,10,10,10
12B0F5BMB,1008,215581375542194,おにぎり,KW0RM1LEP,はすっこくらぶ,2,10,10,10,10,10,10,10,10,10
JMOWWJBZA,1009,215296227222095,ミ四,05KN1RR3U,さやかほ花卉園,3,10,10,10,10,10,10,10,10,10
FM41TVQJQ,1010,215292781548018,ジャム,0TKFF5EG3,サークル名募集中,7,10,10,10,10,10,10,10,10,10
1H1KKK4WJ,1011,215232371980446,ぺるりん,6XX7GBM0K,ぷちぐる同好会,3,10,10,10,10,9,10,8,10,9
74MCEJUW5,1012,215219755236716,キンゼン,AWFDLJ1HC,小蓮花（重生版x,0,8,7,8,8,7,7,6,7,6
30CWC728L,1013,215158955877829,naonao,GVY1F8C9D,花咲くラブライ部,2,10,10,10,10,10,10,10,10,10
UZRS5HZOE,1014,215105733772632,RX-178,PLBBEX019,視聴覚室目指し隊,3,10,10,9,9,6,8,6,9,8
WX7T108Y8,1015,215070919645754,Mikan,18YYNRFGA,LotusSky,3,10,10,10,10,10,9,9,10,10
HU31WK3D9,1016,214937542050380,ぷるもにか,4RY75CKM4,LLすこ部　メ募,12,10,10,10,10,9,10,9,10,8
VFXK1UUMF,1017,214909017894214,やまやまと,GMEF2K8DL,花咲く泥も好き²,4,10,10,10,10,8,10,8,10,9
33VFCO5AQ,1018,214898627631785,パイセン,KW0RM1LEP,はすっこくらぶ,6,10,10,10,10,10,10,10,10,10
1NOMUK0WK,1019,214848919837124,凛さおり,7XH3K4GBT,LLP,4,10,10,10,10,10,10,10,10,10
OYHRPRDN6,1020,214403290272339,トマト先生,YE7CX8RNP,能京カバディ部,1,10,10,10,10,10,10,10,10,10
67IVLJVB0,1021,214226698195953,めぐねこ@るて,CX967RTGY,おんゆあさーくる,14,10,10,10,10,10,10,10,10,10
YYT3VDTXD,1022,214200625092237,イノベ,MUXWTW1GV,蓮の空見守り隊,0,10,9,10,10,9,9,9,9,9
B0KUNBVED,1023,213963590724818,みっくん,R1RM3X0WV,後方腕組みオタク,4,10,10,10,10,10,10,10,10,10
MEY2VRMU0,1024,213943675768724,あかよ,48BTAPMBG,蓮ノ空魔術部,3,9,10,10,10,7,8,7,9,8
0VVAUBJJ5,1025,213867901200659,pop,8JMW9G2XW,僕らのリンクラ！,5,9,10,10,10,10,10,7,10,9
AMWA5QPIS,1026,213123308050510,かみきれ,W26TRPM1R,めぐ党藤島派,4,10,10,10,10,10,10,10,10,10
7YUE05BCF,1027,213039815788614,壹道,NC2YT2V28,蓮之愛同予者何人,0,6,9,8,7,6,8,5,8,6
SID3ZQ2MB,1028,212351650998386,もこナタ,HWJ8XPW0T,箱推しなのだけど,1,10,10,10,10,10,10,10,10,10
G2YW20XX8,1029,212236614368620,きち村,JDAG79TG7,百合ノ空観察部,2,8,9,8,10,8,10,8,10,7
WP2XGUKDR,1030,212221118158917,はむはむ,B5V2LNN43,WMW,1,10,10,10,10,10,10,10,10,9
3TMJPAKPH,1031,211714326058207,saklas,ABALH0AL3,楽園計画,2,10,10,10,10,10,10,10,10,10
MYP7JNW3B,1032,211280029434734,ほうじ茶,PBRDPWEY1,村村会,2,10,10,10,10,10,10,10,10,10
7GP8U9AL2,1033,211015643591874,ふじちま,0UT59MJ8U,かほすこ同好会,2,6,8,10,10,10,7,6,7,8
B20V71P72,1034,210943055271903,Kano,AWFDLJ1HC,小蓮花（重生版x,8,10,10,10,10,10,10,10,10,10
UMVG7J10Y,1035,210797604905245,おーたー,EPWMMAXNY,蓮ちゃん初心者,2,10,10,10,10,10,10,10,10,10
K3GXPTAVU,1036,210687985391685,ねく,GN9EEL045,きらくに,3,8,10,10,8,7,10,7,9,7
W7VN7JF3V,1037,210629908853180,ツユクサ,43HRXMXWA,無言OKクラブ,6,10,10,10,10,10,10,10,10,10
M96XRQZRW,1038,210596779623081,一輝,RFYKY8DCD,LA.LA.LA,3,10,10,10,10,10,10,10,10,10
Z01UF5760,1039,210595183442079,はこ,X34LWGL6R,サークル2,6,9,10,10,10,9,8,8,8,8
EUGC8KAFF,1040,210560789245649,クロト,51CF1LTGY,ラ研連合,1,10,10,10,10,8,10,8,8,8
34J8GIUXF,1041,210558946332376,ロールパン,DH6C5B7WF,蓮ノ空FC,2,10,10,10,10,8,9,8,10,8
LLH9VNB3R,1042,210446954686815,リエル,M8LEKM6U4,ルリめぐ,6,10,10,10,10,10,10,10,10,10
23BVBG4P8,1043,210020080349873,薬屋わさび,NC2YT2V28,蓮之愛同予者何人,6,8,8,10,9,6,10,7,9,6
3XTRK8UH8,1044,210012441491128,むゆ,F8MLHU2NV,乙宗梢様､､､,9,10,10,10,10,10,10,10,10,10
E8YW4THZQ,1045,209995868130962,らぎす,0TKFF5EG3,サークル名募集中,5,10,9,10,10,9,9,9,8,9
GMVM8C4V4,1046,209904032115720,晴るる,AWFDLJ1HC,小蓮花（重生版x,8,5,7,7,7,8,7,7,6,6
UWJC8Y1Y5,1047,209524103386185,ロマンティック水,2ULM366U6,毎日がエブリデイ,4,10,10,10,10,10,10,10,10,10
15LURYMC1,1048,209523623717287,ベルトーニ,FVJFA973A,蓮ノ空愛好会,7,10,10,10,10,10,10,10,10,10
ED8PM57Y1,1049,209265998133270,げんいちろー,49AMYCXCD,ルドベキア,0,10,10,10,10,10,10,10,10,10
K26X1412V,1050,209251240754946,エリオ,HPTHY23VR,蓮ノ空文芸部,2,10,10,10,10,10,10,10,10,10
70R8DJV1N,1051,209190623224333,アブソ,GKR9TEBYC,毎日がホリデイ♪,0,10,10,10,9,9,9,8,9,8
J5XK1MALN,1052,209169767209731,異次元かるぴす,Y2HV0YEF7,蓮ノ空を応援し隊,10,10,10,10,10,10,10,10,10,10
NDF10E002,1053,209097212397810,ゆかり,Y6JNPC60C,綴理メイト,12,10,10,10,9,8,10,10,10,10
GVXXTLANL,1054,209009045571449,愛を繋いで,424NLTEE8,無言な異次元部屋,4,8,9,10,9,9,9,8,10,8
TVR55LRDJ,1055,208607025556280,ナオお姉ちゃん,CV62FGL1U,花咲かせ隊,6,9,10,10,10,8,10,8,10,9
J0CF7WY7R,1056,208487909504665,おーちゃん,B5V2LNN43,WMW,4,10,10,10,10,9,10,8,10,10
KARXL77JJ,1057,208430759142930,∫ai9a,0TKFF5EG3,サークル名募集中,4,10,10,10,10,9,10,9,10,9
63AJ2C8JK,1058,208248792744690,ながれぼし,PBRDPWEY1,村村会,2,10,10,10,10,10,10,10,10,10
D01VGVCR2,1059,208194657100269,さきいわ,BH244Y5H0,休暇建設協会,11,10,10,10,10,10,10,10,10,10
80XJM10F0,1060,208032990767370,うらピ,HBM31HMUY,YUKIZURI,0,9,8,8,8,6,8,5,8,8
2WAIQS7WK,1061,207994033881215,AIMe2,TK9E1BB1P,無言で自由,5,10,10,10,10,10,10,10,10,10
5QD5HXI0Z,1062,207957270585369,ソニック,FTY0R8KPH,泥の皆様,4,9,9,10,10,8,9,9,9,8
1PKXAXJNB,1063,207925086556778,しおかぜ,218R5RK2N,桜坂しずく同好会,6,10,10,10,10,10,10,10,10,3
USVF7A3GV,1064,207847115408926,ねりまき,G59NGM0XA,シュリーレン,3,10,10,10,9,9,9,8,10,8
3HNHGOPR3,1065,207575000207846,むらち,5V9TDD4NF,みんはや蓮ノ空部,4,10,10,10,10,8,10,9,10,9
TD60MU94M,1066,207492472077686,チロリン,RFYKY8DCD,LA.LA.LA,0,10,10,10,10,10,10,10,10,10
V17DFTKLJ,1067,207358842765450,すーぱーけーさん,9GDHWXGVG,ルリと花咲く毎日,6,10,10,10,10,10,10,10,10,10
7NCQUAL3N,1068,207261410995260,ドン太,JTX1G19BP,さやかほ癒し会,3,10,10,10,10,10,10,10,10,10
MGO4M6TKM,1069,206985464311827,ユノ,RHU8M5VUL,幼馴染同好会,1,10,10,10,10,10,10,10,10,10
WM0BNWMWN,1070,206966447530471,浅葱,KW0RM1LEP,はすっこくらぶ,7,10,10,10,10,10,10,10,10,10
UMPUWCJ84,1071,206965753558322,とろろ,L15B25270,蓮女マネージャー,6,10,10,10,10,10,10,10,10,10
LLJGE3G2V,1072,206776476816612,わおん,N0EXH1CM1,ぱちぱち徒町,2,10,10,10,10,10,10,10,10,10
VP8ALT1CU,1073,206768006773856,どら,GXR6C85BT,花帆ちゃん親衛隊,6,10,10,10,10,10,10,10,10,10
E7JJJP8VN,1074,206684977937116,Arcelica,90U18712V,大野お台場公園,5,10,10,10,10,10,10,10,10,10
THBUY3K26,1075,206647616058304,まるく,3AD3RR3XV,のんちゅけ同好会,0,10,10,10,10,10,10,10,10,10
TD6PV67JX,1076,206423517733772,azuki,5WUDLMWEP,蓮ノ空は明日ノ空,2,10,10,10,10,10,10,10,10,10
7YHYKRWN3,1077,206414349456661,メイツ,N8L41JAA7,無言 ノルマなし,8,10,10,10,10,10,10,10,10,10
BL0BGN2JZ,1078,206325956470511,せて,6XX7GBM0K,ぷちぐる同好会,7,10,10,10,10,10,10,10,10,10
J37DIXIZI,1079,206161969238938,ぽそ,HMBW9DXY2,蓮好き皆あつまれ,4,9,9,10,10,9,9,9,9,8
XUEJT85NL,1080,206043937377348,おれんじ,YE7CX8RNP,能京カバディ部,2,9,10,9,9,9,6,9,6,9
XY15TEL69,1081,205723053422525,_ﾏ,GW4CH70HK,TKG同好会,4,5,8,7,6,5,9,5,8,5
VKNVBR7S7,1082,205539558875940,リリ,WLFW6UCX5,無敵級ビリーバー,8,10,10,10,10,10,10,10,10,10
PK3CH1XXE,1083,205493401393604,なつめ,NMT63RUDV,泥村,7,10,10,10,10,10,10,10,10,10
S44PA6B73,1084,205361897874003,しずく饅頭,LY0XPW7NL,元カノ概念強火派,5,9,10,10,10,10,10,9,10,10
A7AWUK1ET,1085,204791243736548,かがみん,06DCWC1RE,とりあえず参戦用,9,10,10,10,10,10,10,10,10,10
XHJF44TYE,1086,204707637270458,だくしー,TKVR3KU7L,ネギトロTKG,12,10,10,10,10,10,10,10,10,10
JJLREB25X,1087,204228267213616,デンドロ,N752V1LD6,思想の溜まり場,9,8,10,10,9,10,10,10,10,10
P6JJP8MJW,1088,204038568527897,カニベロス,V26546K3D,乙宗気合筋肉,7,10,10,10,10,10,10,10,10,10
GHU8CZS27,1089,203954255247531,枝月樹木,F2CFWVMY9,藤島め組,12,10,10,10,10,10,10,10,10,10
E654ER5U0,1090,203895893405086,Rinka.,79C17CHA2,蓮ノ空出張部,2,8,7,7,8,6,6,7,8,7
7BDWE6NJD,1091,203850408350402,ふかちん,M6UPWJ6DU,蓮結ぶ虹と星の音,0,9,7,8,10,8,8,7,9,7
KGVM05P8E,1092,203556361569325,おまごん,C8A9CTB34,蓮ノ空山岡家部,0,10,10,10,10,10,10,10,10,10
HC9P8IT0V,1093,203537944309460,やまねこ,D1YHB0B1A,BWO,2,10,10,10,10,10,10,10,10,10
BSZL9G19F,1094,203249212795467,よっしい,DHBGK1398,となりにこな,3,10,10,10,10,10,10,10,10,10
MBMH5XA5A,1095,202621932861740,しあふす,JDAG79TG7,百合ノ空観察部,3,8,9,10,10,9,9,8,9,9
9EN208AJR,1096,202591309420824,ギャオギャ,9JTF508LB,スクスタ亡霊部,2,10,10,10,10,10,10,10,10,10
WVH54HTQH,1097,202421276215741,GSW,E76N52LMW,イベントのみ,5,10,10,10,10,10,10,10,10,10
H0OFNLP44,1098,202417942649650,ななつき,L15B25270,蓮女マネージャー,2,10,9,10,10,8,9,9,9,9
0EN9NURA5,1099,202349603211626,さらだバァ,MWHJ339TF,UOは合法同好会,0,10,10,10,10,10,10,10,10,10
82A32W326,1100,202306676403807,高架線,Y2R7E79U3,カワウソ同好会,5,10,10,10,10,10,10,10,10,10
D22044U1E,1101,202210263268092,ハピめぐ〜,L3NN1RWMY,アポロベイ海賊団,2,8,8,10,8,6,9,7,10,9
NK2PP70S4,1102,202188168269837,イーグルス,PDMPF3VVV,r/LL,4,9,9,8,9,7,8,7,10,7
S14ZTUCRG,1103,202066967391102,ZEROICHI,BT3GEWM5L,ささやか村の集い,1,10,10,10,10,10,10,10,10,10
67TTDUZ9V,1104,202039288342475,たかな,V26546K3D,乙宗気合筋肉,8,10,10,10,10,10,10,10,10,10
2VW44LGGL,1105,201992347787688,カラメルプリン,FNMV166UY,蓮ノ空喫茶部,7,10,10,10,10,10,10,10,10,10
K8NUIOH6S,1106,201977405107834,アッツン,J8HXTJ8TB,流し素麺同好会,15,10,10,10,10,10,10,10,10,10
WHYCRK6EZ,1107,201880261132064,Salokim,R7VEXFUBP,蓮ノ空応援クラブ,7,10,10,9,9,9,10,9,10,9
NOBSSQRBX,1108,201853050627431,パタポン,1BME38BCD,さすさやクラブ,9,10,10,10,10,10,10,10,10,10
262K8V3H2,1109,201745904475836,スノーグローブ,R181MKNX1,みらくらは人生！,5,10,10,10,10,10,10,10,10,10
6R3CBH7KB,1110,201484950541864,まーしぃ,Y2HV0YEF7,蓮ノ空を応援し隊,7,10,10,10,10,10,10,10,10,10
0STI22GS3,1111,200895207968800,マウスル,RWARTHA1M,乙宗梢大好き部,13,10,10,10,10,10,10,10,10,10
WD2H6XGEC,1112,200788010718611,トマカノーテ,YE7CX8RNP,能京カバディ部,2,10,10,10,10,10,10,10,10,10
VMKV4GULN,1113,200726846259410,SGWA,DH6C5B7WF,蓮ノ空FC,11,10,10,10,10,10,10,10,10,10
79OHCMGA6,1114,200724783730212,ユーレン,WN3LHKX0L,レンコンおいしい,12,10,10,10,10,10,10,10,10,10
VK5FCXKLC,1115,200614162191365,ぐっちー,MTBP3B4GM,ふらわーすきすき,0,8,10,9,10,6,10,6,9,6
2BYYVT3XU,1116,200596316928137,sou918,C003CD1RW,☆蓮ノ空クラブ☆,2,10,10,10,10,10,10,10,10,10
3DK4BALBB,1117,200532994336519,inoi,J7N4W6Y1K,こずミックラブ♡,1,10,10,10,10,10,10,10,10,10
BAM3IRQNY,1118,200471254060955,Zero,RWARTHA1M,乙宗梢大好き部,2,10,10,10,10,10,10,10,10,9
6HB9UU73G,1119,200400520192027,肉@みらぱ神,8R49BTWW6,蓮女お嬢様クラブ,6,10,10,10,10,10,10,10,10,9
W0JH3ZDZZ,1120,200274597013568,春風,0UT59MJ8U,かほすこ同好会,7,10,10,10,10,10,10,10,10,10
DH50YW702,1121,200072003718871,ぽるたん,R181MKNX1,みらくらは人生！,4,10,10,10,10,9,10,9,10,10
P4KGS0JI8,1122,199903374113773,けーる,CM5THHYHB,「」ノ空だけれど,8,10,10,10,10,10,10,10,10,10
H04C1J119,1123,199889112193437,ねざーる,N8L41JAA7,無言 ノルマなし,8,10,10,10,10,9,10,9,10,9
51JKTXYGL,1124,199851182540285,みずきち,C68491XHB,みらくらぽーく！,4,10,10,10,10,10,10,10,10,10
EXMPE8C3N,1125,199435673003627,しの,07JW71HWG,良いチケで観よう,7,10,10,10,10,8,9,8,10,9
R6JKEPV5V,1126,199398594033894,书中陌生人,6MWHCNJE8,蓮之空小賣部,2,8,7,7,8,6,10,6,10,8
F6CMMX4TW,1127,199380002729410,ふも,L15B25270,蓮女マネージャー,0,10,9,10,10,9,9,7,9,7
ARB6FHC6U,1128,199264073229421,なべし,79C17CHA2,蓮ノ空出張部,12,10,10,10,10,10,10,10,10,10
3A99DPBCB,1129,199250459596734,が〜なお,AND13836G,乙宗梢親衛隊,5,10,10,10,10,7,8,6,7,7
I962LF0QO,1130,199121926471050,TOMO,59AK7LJ7A,とりあえず,3,10,10,10,10,10,10,10,10,10
966KRJZVB,1131,199044549907759,きょん,MVMP6NNXD,空き時間らくがき,7,9,10,10,10,6,9,6,7,8
H3Z6CCL18,1132,198925528743560,リスグラシュー,NMT63RUDV,泥村,3,10,10,10,10,10,10,10,10,10
0NNB11D72,1133,198892761269605,リック,W3YKKRWHG,ルリと愉快な一家,6,10,10,10,10,10,10,10,10,10
U4Q9QD42M,1134,198596273969141,シマリス,HBUK6F7CC,乙宗梢なりきり部,12,10,10,10,10,9,10,9,10,10
PH2NH2JMT,1135,198586503438246,タヒ,V26546K3D,乙宗気合筋肉,2,10,10,10,10,10,10,10,10,10
62J35KH77,1136,198277469855243,ペロリスト,N752V1LD6,思想の溜まり場,6,10,10,10,10,10,10,10,10,10
11TQO6YTT,1137,198104220306643,ごはん派,PMKB2XTJD,ごはん派！！！,6,9,9,10,10,7,8,6,8,10
P5UU1U4YW,1138,198088414550329,ヒロ,JTX1G19BP,さやかほ癒し会,5,10,10,10,10,10,10,10,10,10
ZGN9IBUUW,1139,198079341335790,エネロ,R1RM3X0WV,後方腕組みオタク,0,8,10,9,10,6,10,8,8,8
XKG7G9PLE,1140,198008537100542,すけるもん,W3YKKRWHG,ルリと愉快な一家,3,10,10,10,10,8,10,9,10,10
JIHZKORO6,1141,197715005623599,ラギア,57HNJ07NK,みらぱ全力視聴列,3,8,10,10,10,8,7,8,7,10
V3T5AISVN,1142,197694036982414,ttrrr,L28X4MDJN,アフター観たいぞ,3,9,9,9,9,7,8,7,8,7
DJICFWON6,1143,197636008957117,ながのん,0TKFF5EG3,サークル名募集中,11,10,10,10,10,10,10,10,10,10
VQIBWKYIO,1144,197623044748699,シン,N8L41JAA7,無言 ノルマなし,3,10,10,10,10,10,10,10,10,10
06JQ821HY,1145,197551190562912,sagi,GXR6C85BT,花帆ちゃん親衛隊,7,10,10,10,10,10,10,10,10,10
1NV2G699W,1146,197346828746050,夢魅,AND13836G,乙宗梢親衛隊,0,9,10,10,10,10,10,6,8,8
792K5TKXF,1147,197338428100875,TMY「,NMT63RUDV,泥村,4,10,10,10,10,10,10,10,10,10
TA02490KL,1148,197230078418995,ホシノヒツギ,J800VVPTN,Aqours,2,10,8,9,10,7,8,7,8,7
9HT1LVL9E,1149,197202995381938,神の怒りマン,X7C21B7H7,泥,3,9,10,10,10,7,9,7,10,8
HB7JNHJN3,1150,197064897580116,わぶとら,976BY5JWK,ハルカカナタ,4,10,10,10,10,7,10,8,10,7
0K698VPKP,1151,197025454795334,ショウ,L15B25270,蓮女マネージャー,2,10,10,10,10,10,10,10,10,10
2ENXPB1UW,1152,196633330004928,かれ,V4A5MP41E,徒町チャレンジ！,3,10,10,10,10,10,10,10,10,10
744UAYYDJ,1153,196525406577842,…,TDVTNN329,なに,11,8,10,9,10,8,8,8,10,10
1CWT30PGP,1154,196418053332160,花宮家の執事,MTBP3B4GM,ふらわーすきすき,0,10,10,10,10,10,10,10,10,10
P475PMG41,1155,196322192909324,よねみ,JDAG79TG7,百合ノ空観察部,0,10,10,10,10,10,10,10,10,10
AZBZEUQGQ,1156,196230055556732,あんこなう,R9T0YKDW8,かちまち応援隊,3,10,10,10,10,10,10,10,10,10
JM6NJJML7,1157,196197684984829,piyo,BXC1T2HY2,初心者の集い,0,8,8,8,8,7,8,5,9,6
EYR644VU5,1158,196151270800820,ねじゅみ,D5A2EEG7F,わたくしは大丈部,3,9,10,10,10,7,9,8,9,8
W0D0FD1RO,1159,196078269147082,ファンタ,GMEF2K8DL,花咲く泥も好き²,4,9,10,10,9,9,8,9,9,10
KFI8SP6OE,1160,195853480465667,アンジェ,RF5215M2U,スクステ同好会②,4,10,10,10,10,10,10,10,10,10
BQUUCGODZ,1161,195433297564831,YUKI.N,UVN7G4X3A,闇のルビィ団,3,9,10,10,9,9,10,9,10,10
8R81JOJWW,1162,195384788722183,saki,2NY9H8BR9,乙宗紅茶館,4,10,10,10,9,8,10,8,10,8
5UXGXY62Z,1163,195279062700309,けいの,VP0K6KF0K,蓮ノ空大好き!!,3,10,10,10,10,8,10,9,10,9
TX9MKAUDA,1164,195193835358700,ブランドン,CX967RTGY,おんゆあさーくる,0,10,9,10,10,9,9,9,9,9
FY3NQU6M7,1165,195174667789705,やきプリンのプロ,0UT59MJ8U,かほすこ同好会,9,10,10,10,10,10,10,10,10,10
3EA3R0TYA,1166,194858608922448,あすか,F8MLHU2NV,乙宗梢様､､､,0,10,10,10,10,10,10,10,10,10
1G1EW9CHP,1167,194598564921452,ku-ka-,L15B25270,蓮女マネージャー,0,8,8,8,9,6,7,6,6,6
8RHDJ2E9D,1168,194594070782349,Zakatin,V26546K3D,乙宗気合筋肉,3,10,10,10,10,8,10,8,10,10
1PO8KIG7E,1169,194588720332867,なしこ,YCTM6RYDP,金沢おでん同好会,3,10,10,10,9,9,10,9,10,10
X2ISOX2W3,1170,194580932174117,LumiA,HBUK6F7CC,乙宗梢なりきり部,3,10,10,10,10,6,10,7,10,6
C6DK72D1C,1171,194205258927493,そや,BCJRMHE75,梢すきすきクラブ,2,10,10,10,10,8,10,10,10,8
64G97EX0C,1172,194190333266168,金沢市民,26JDLMBLN,徒町は強く生きる,1,9,10,10,9,8,9,8,9,8
RUM9HUP9C,1173,194132019399722,しーだーゆ,3BDTCERX6,打ち返した流れ星,10,10,10,10,10,10,10,10,10,10
C8UTL8D4H,1174,193965475838246,エルモ,DMDVHGFUG,インドネシア仲間,2,9,10,9,10,6,10,6,10,7
ZH1FJ7WI8,1175,193924934729808,ささかま,HBUK6F7CC,乙宗梢なりきり部,6,10,10,10,10,10,10,8,10,9
35E01ENKE,1176,193767611418543,くしかつ,8R49BTWW6,蓮女お嬢様クラブ,0,8,8,8,9,6,8,6,8,5
P6OYR4PGF,1177,193505824941055,フナッチ,WN5B7VKPU,きんぴられんこん,4,10,10,10,10,10,10,10,10,10
DHZOI3DZ1,1178,193355234559096,わ,L3NN1RWMY,アポロベイ海賊団,13,10,10,10,10,10,10,10,10,10
451XUX1KK,1179,193348241794383,！,2MLF6F0C7,ガムート,6,10,10,10,10,10,10,10,10,10
GGSXCRXWS,1180,193292652393052,Yotamamo,4FR887RVF,わたし魚,0,10,10,10,10,10,10,10,10,10
TBWFHHE1Q,1181,193284281325954,karapo,7U20138DB,LGP,8,10,10,10,10,10,10,10,10,9
02M9C85BG,1182,193196633952323,たいやし,PBRDPWEY1,村村会,0,10,10,10,10,10,10,10,10,8
TG7P5G630,1183,193136799135254,はいぼ,TK9E1BB1P,無言で自由,0,9,9,9,10,8,10,9,10,8
715HWUL7M,1184,192950592062691,クラリス,B5V2LNN43,WMW,4,10,10,10,10,8,8,9,8,9
B9P5BJ9BE,1185,192898287472172,ペトラ,2NY9H8BR9,乙宗紅茶館,3,7,8,8,7,6,8,6,9,6
V8CGJMNB5,1186,192759345656590,zzz,J800VVPTN,Aqours,0,8,7,8,9,5,8,5,8,8
7UMK0KGXV,1187,192752617265217,デモ,05KN1RR3U,さやかほ花卉園,2,10,8,5,7,6,10,10,10,6
SN2NJFTUD,1188,192487239220258,コヨミ,75UJ5RB97,蓮ノ空雪野球部,3,10,10,10,10,10,10,10,10,10
HVDU0HADP,1189,192053808964180,めぐみー,WTJV514G9,蓮ノ空のお弁当屋,0,8,9,8,9,5,9,7,9,7
CKD6D1JNL,1190,191989128647961,RELaina,919XF8V2V,蓮之空大三腳,3,9,8,10,10,8,7,7,9,8
AUEOHWX6Y,1191,191456405972561,ざき,EECF9C0N3,蓮ノ空　茨城分校,8,10,10,10,10,10,10,10,10,10
PB0H6CTLB,1192,191257035046797,ふむふむ,3LPBPHL3V,壁の民の伝説,8,9,9,8,10,7,9,6,9,7
G9H0HMGHX,1193,191093790837908,ヒマラヤン,A3X92L6YU,お試し用サークル,1,10,10,10,10,10,10,10,10,10
APVOZ787T,1194,191018347808430,ラナ,11FB0EDDT,スクステ同好会,11,10,10,10,10,10,10,10,10,10
CK49KFTJ1,1195,190880720962980,こーどどどーん,J6M50T8NR,sølips,0,10,10,10,10,9,10,9,10,9
ZLU168QJU,1196,190631265924147,かつ,48BTAPMBG,蓮ノ空魔術部,12,10,10,10,10,10,10,10,10,10
E0H7KX5F4,1197,190615076383782,ひこ,HBUK6F7CC,乙宗梢なりきり部,2,10,10,10,10,10,10,10,10,10
FB0ZLS8HB,1198,190567454901751,かも,Y2R7E79U3,カワウソ同好会,12,8,10,10,8,8,8,8,9,10
MGF090R00,1199,190300640378931,りんご。,11XTEEEJT,リンクラ料理部,0,10,10,10,10,10,10,10,10,10
XGA0TTJ7I,1200,190183079483052,ときのき,YCTM6RYDP,金沢おでん同好会,8,10,10,10,10,10,10,10,10,10
4T25D1T60,1201,190044798138210,S,WTJV514G9,蓮ノ空のお弁当屋,0,9,10,7,9,7,10,7,10,7
QT70B8HJT,1202,189990447008627,れん,Y2R7E79U3,カワウソ同好会,6,10,10,10,10,10,10,10,10,10
9QO93VCZF,1203,189949346166440,蓮ノ沼の泥,HBM31HMUY,YUKIZURI,5,10,10,10,10,8,9,10,10,10
D0VHL5AE9,1204,189688130028412,シエル,JFNRLDKWA,Edelweiß,0,8,9,8,9,7,8,8,10,8
8BH0VTM3U,1205,189662374066550,たこや,11KVGWXAK,藤島幼稚園蓮組,6,10,9,10,10,10,10,10,9,10
KHR1E1TUB,1206,189452396177261,こう,8JMW9G2XW,僕らのリンクラ！,7,10,10,10,10,8,10,9,10,9
DFP8E0588,1207,189428557013283,そら,HWJ8XPW0T,箱推しなのだけど,4,10,10,10,10,7,10,7,10,8
1H7GW06VS,1208,189374937734049,miya,HBUK6F7CC,乙宗梢なりきり部,3,10,10,10,10,10,10,10,10,10
4UYETBB6Y,1209,189345748985333,まほにゃん,L15B25270,蓮女マネージャー,1,8,9,10,7,6,6,5,7,6
FXP9N10VU,1210,189291538391044,doNe,GVT61ATX0,なのだけれど,8,10,10,10,10,10,10,10,10,10
TDLLB8M13,1211,189275054101152,破棘滅尽旋・天,H6JWBBGCG,蓮天・乙宗一心流,3,10,10,10,10,10,10,10,10,10
9EJ3E7UY3,1212,189251051653247,ムギ,7XH3K4GBT,LLP,1,8,8,7,8,6,9,6,8,6
